,0
131964,porque
131965,están
131966,muy
131967,arriba
131968,y
131969,en
131970,el
131971,caso
131972,del
131973,periódico
131974,reforma
131975,lo
131976,entiende
131977,ya
131978,que
131979,es
131980,un
131981,diario
131982,que
131983,siempre
131984,a
131985,apoyado
131986,al
131987,conservadurismo
131988,al
131989,pan
131990,al
131991,prian
131992,entonces
131993,andan
131994,muy
131995,enojados
131996,porque
131997,no
131998,les
131999,funcionó
132000,su
132001,estrategia
132002,el
132003,periódico
132004,reforma
132005,apoyó
132006,mucho
132007,a
132008,anaya
132009,entonces
132010,qué
132011,culpa
132012,tengo
132013,yo
132014,que
132015,anaya
132016,no
132017,haya
132018,levantado
132019,no
132020,es
132021,culpa
132022,mía
132023,además
132024,en
132025,la
132026,democracia
132027,es
132028,el
132029,pueblo
132030,el
132031,que
132032,decide
132033,ellos
132034,tienen
132035,un
132036,pensamiento
132037,conservador
132038,pero
132039,nosotros
132040,tenemos
132041,un
132042,pensamiento
132043,liberal
132044,y
132045,son
132046,los
132047,ciudadanos
132048,los
132049,que
132050,van
132051,a
132052,decidir
132053,dijo
132054,en
132055,otro
132056,tema
132057,lópez
132058,obrador
132059,dijo
132060,que
132061,estará
132062,un
132063,elenco
132064,de
132065,primerísima
132066,en
132067,el
132068,cierre
132069,de
132070,campaña
132071,del
132072,de
132073,junio
132074,a
132075,la
132076,pregunta
132077,de
132078,los
132079,reporteros
132080,sobre
132081,si
132082,ayer
132083,le
132084,ofreció
132085,a
132086,cuauhtémoc
132087,cárdenas
132088,la
132089,dirección
132090,de
132091,petróleos
132092,mexicanos
132093,lópez
132094,obrador
132095,respondió
132096,que
132097,no
132098,no
132099,es
132100,cierto
132101,se
132102,reunió
132103,con
132104,el
132105,ingeniero
132106,platicó
132107,pero
132108,cuauhtémoc
132109,cárdenas
132110,no
132111,está
132112,buscando
132113,cargos
132114,comentó
132115,que
132116,la
132117,gente
132118,está
132119,muy
132120,contenta
132121,está
132122,feliz
132123,hay
132124,mucha
132125,alegría
132126,los
132127,que
132128,anda
132129,de
132130,mal
132131,humor
132132,son
132133,sus
132134,adversarios
132135,la
132136,prensa
132137,fifí
132138,algunos
132139,gobernadores
132140,andan
132141,corajudos
132142,pero
132143,ya
132144,se
132145,les
132146,quitará
132147,a
132148,la
132149,pregunta
132150,de
132151,los
132152,reporteros
132153,sobre
132154,si
132155,estará
132156,garantizada
132157,la
132158,seguridad
132159,el
132160,primero
132161,de
132162,julio
132163,el
132164,candidato
132165,presidencial
132166,dijo
132167,que
132168,sí
132169,no
132170,funcionará
132171,el
132172,fraude
132173,e
132174,hizo
132175,un
132176,llamado
132177,para
132178,que
132179,los
132180,gobernadores
132181,saquen
132182,las
132183,manos
132184,el
132185,proceso
132186,en
132187,el
132188,caso
132189,de
132190,ayer
132191,fue
132192,omar
132193,fayad
132194,mandatario
132195,hidalguense
132196,indicó
132197,que
132198,el
132199,gobernador
132200,de
132201,hidalgo
132202,es
132203,como
132204,miguel
132205,ángel
132206,yunes
132207,gobernador
132208,de
132209,veracruz
132210,y
132211,añadió
132212,que
132213,fayad
132214,mandó
132215,a
132216,los
132217,jóvenes
132218,a
132219,provocar
132220,en
132221,el
132222,cierre
132223,de
132224,campaña
132225,de
132226,la
132227,entidad
132228,reconoció
132229,que
132230,los
132231,jóvenes
132232,se
132233,portaron
132234,bien
132235,fueron
132236,a
132237,protestar
132238,como
132239,son
132240,los
132241,jóvenes
132242,fuerte
132243,y
132244,ya
132245,cuando
132246,se
132247,dieron
132248,cuenta
132249,de
132250,que
132251,no
132252,se
132253,cayó
132254,en
132255,ninguna
132256,provocación
132257,les
132258,dijo
132259,que
132260,se
132261,salieran
132262,ellos
132263,mismos
132264,le
132265,hicieron
132266,caso
132267,porque
132268,no
132269,es
132270,gente
132271,mala
132272,los
132273,jóvenes
132274,son
132275,muy
132276,limpios
132277,adelantó
132278,que
132279,si
132280,hay
132281,fraude
132282,en
132283,las
132284,elecciones
132285,en
132286,puebla
132287,en
132288,veracruz
132289,en
132290,otras
132291,partes
132292,se
132293,procederá
132294,legalmente
132295,aunque
132296,gane
132297,la
132298,presidencia
132299,no
132300,es
132301,que
132302,ganó
132303,la
132304,presidencia
132305,y
132306,ya
132307,confórmate
132308,ya
132309,quédate
132310,callado
132311,no
132312,vamos
132313,a
132314,ganar
132315,la
132316,presidencia
132317,y
132318,si
132319,ganamos
132320,gubernaturas
132321,las
132322,vamos
132323,a
132324,defender
132325,y
132326,vamos
132327,a
132328,denunciar
132329,si
132330,hay
132331,fraude
132332,la
132333,elección
132334,tiene
132335,que
132336,ser
132337,limpia
132338,y
132339,libre
132340,dijo
132341,sobre
132342,qué
132343,le
132344,preocupa
132345,a
132346,nivel
132347,nacional
132348,para
132349,las
132350,próximas
132351,elecciones
132352,el
132353,candidato
132354,a
132355,la
132356,presidencia
132357,dijo
132358,que
132359,los
132360,gobernadores
132361,a
132362,la
132363,pregunta
132364,de
132365,los
132366,reporteros
132367,que
132368,si
132369,ya
132370,está
132371,el
132372,zócalo
132373,para
132374,el
132375,primero
132376,de
132377,julio
132378,lópez
132379,obrador
132380,expuso
132381,que
132382,todavía
132383,no
132384,se
132385,habla
132386,no
132387,cree
132388,que
132389,se
132390,lo
132391,vayan
132392,a
132393,negar
132394,para
132395,ir
132396,el
132397,primero
132398,de
132399,julio
132400,a
132401,celebrar
132402,en
132403,el
132404,zócalo
132405,sobre
132406,la
132407,supuesta
132408,llamada
132409,de
132410,ricardo
132411,monreal
132412,con
132413,el
132414,gobernador
132415,de
132416,chiapas
132417,manuel
132418,velasco
132419,el
132420,candidato
132421,a
132422,la
132423,presidencia
132424,de
132425,méxico
132426,dijo
132427,que
132428,es
132429,lo
132430,mismo
132431,es
132432,el
132433,nerviosismo
132434,que
132435,traen
132436,es
132437,la
132438,alianza
132439,coalición
132440,frente
132441,esa
132442,mescolanza
132443,que
132444,no
132445,les
132446,funciona
132447,y
132448,ahora
132449,están
132450,queriéndole
132451,echar
132452,la
132453,culpa
132454,de
132455,todos
132456,dijo
132457,a
132458,los
132459,representantes
132460,de
132461,los
132462,medios
132463,de
132464,comunicación
132465,verán
132466,más
132467,tarde
132468,a
132469,ricardo
132470,monreal
132471,porque
132472,le
132473,corresponde
132474,la
132475,coordinación
132476,de
132477,zacatecas
132478,y
132479,aguascalientes
132480,a
132481,la
132482,pregunta
132483,de
132484,los
132485,reporteros
132486,sobre
132487,si
132488,descartar
132489,una
132490,alianza
132491,de
132492,facto
132493,con
132494,manuel
132495,velasco
132496,se
132497,dicen
132498,que
132499,con
132500,son
132501,cercanos
132502,lópez
132503,obrador
132504,recordó
132505,que
132506,conoció
132507,a
132508,fernando
132509,coello
132510,abuelo
132511,del
132512,gobernador
132513,de
132514,chiapas
132515,desde
132516,hace
132517,muchos
132518,años
132519,y
132520,cuando
132521,fue
132522,jefe
132523,de
132524,gobierno
132525,de
132526,la
132527,ciudad
132528,de
132529,méxico
132530,manuel
132531,era
132532,un
132533,adolescente
132534,y
132535,acompañaba
132536,a
132537,su
132538,abuelo
132539,asimismo
132540,dijo
132541,que
132542,conoció
132543,al
132544,abuelo
132545,paterno
132546,de
132547,manuel
132548,velasco
132549,al
132550,doctor
132551,velasco
132552,suárez
132553,entonces
132554,sí
132555,lo
132556,conoce
132557,pero
132558,de
132559,ahí
132560,a
132561,que
132562,exista
132563,un
132564,acuerdo
132565,un
132566,pacto
132567,a
132568,la
132569,pregunta
132570,de
132571,los
132572,reporteros
132573,sobre
132574,su
132575,opinión
132576,de
132577,la
132578,privatización
132579,del
132580,agua
132581,el
132582,candidato
132583,a
132584,la
132585,presidencia
132586,de
132587,méxico
132588,manifestó
132589,que
132590,es
132591,un
132592,acuerdo
132593,no
132594,es
132595,una
132596,ley
132597,ni
132598,siquiera
132599,enviará
132600,una
132601,iniciativa
132602,para
132603,reforma
132604,de
132605,ley
132606,es
132607,un
132608,acuerdo
132609,para
132610,anular
132611,el
132612,acuerdo
132613,que
132614,acaban
132615,de
132616,autorizar
132617,sobre
132618,quienes
132619,lo
132620,comparan
132621,con
132622,donald
132623,trump
132624,lópez
132625,obrador
132626,indicó
132627,que
132628,están
132629,en
132630,su
132631,derecho
132632,por
132633,la
132634,tarde
132635,andrés
132636,manuel
132637,lópez
132638,obrador
132639,estará
132640,en
132641,zacatecas
132642,y
132643,aguascalientes
132644,para
132645,mañana
132646,visitará
132647,ciudad
132648,victoria
132649,tamaulipas
132650,saltillo
132651,coahuila
132652,y
132653,monterrey
132654,nuevo
132655,león
132656,boletín
132657,campaña
132658,_____________________________________________________
132659,______________________________________________
132660,__________________________________________________
132661,ciudad
132662,victoria
132663,tamaulipas
132664,de
132665,junio
132666,de
132667,andrés
132668,manuel
132669,lópez
132670,obrador
132671,se
132672,comprometió
132673,a
132674,atender
132675,el
132676,triste
132677,y
132678,grave
132679,problema
132680,de
132681,los
132682,desaparecidos
132683,es
132684,una
132685,demanda
132686,pendiente
132687,porque
132688,formalmente
132689,se
132690,reconoce
132691,que
132692,hay
132693,mil
132694,desaparecidos
132695,según
132696,cifras
132697,oficiales
132698,pero
132699,los
132700,familiares
132701,hablan
132702,de
132703,que
132704,son
132705,más
132706,de
132707,todas
132708,maneras
132709,aún
132710,con
132711,la
132712,cifra
132713,oficial
132714,son
132715,muchísimos
132716,y
132717,en
132718,todos
132719,los
132720,estados
132721,hay
132722,comités
132723,hay
132724,colectivos
132725,de
132726,familiares
132727,de
132728,víctimas
132729,que
132730,están
132731,pidiendo
132732,que
132733,se
132734,les
132735,ayude
132736,a
132737,encontrar
132738,a
132739,sus
132740,seres
132741,queridos
132742,dijo
132743,e
132744,indicó
132745,que
132746,trabajará
132747,en
132748,esa
132749,demanda
132750,justa
132751,y
132752,por
132753,eso
132754,mi
132755,llamado
132756,a
132757,la
132758,paz
132759,a
132760,que
132761,se
132762,termine
132763,la
132764,guerra
132765,a
132766,la
132767,pregunta
132768,de
132769,los
132770,reporteros
132771,sobre
132772,cuál
132773,es
132774,el
132775,compromiso
132776,puntual
132777,que
132778,tendrá
132779,con
132780,los
132781,colectivos
132782,si
132783,gana
132784,las
132785,elecciones
132786,lópez
132787,obrador
132788,subrayó
132789,que
132790,el
132791,compromiso
132792,es
132793,que
132794,habrá
132795,justicia
132796,ante
132797,todo
132798,se
132799,pondrá
132800,por
132801,delante
132802,la
132803,justicia
132804,esto
132805,va
132806,a
132807,significar
132808,que
132809,haya
132810,voluntad
132811,política
132812,para
132813,hacer
132814,justicia
132815,y
132816,también
132817,que
132818,haya
132819,recursos
132820,necesarios
132821,y
132822,una
132823,actitud
132824,abierta
132825,para
132826,que
132827,puedan
132828,participar
132829,organismos
132830,de
132831,defensa
132832,de
132833,derechos
132834,humanos
132835,que
132836,pueda
132837,participar
132838,la
132839,onu
132840,no
132841,estar
132842,tapando
132843,ningún
132844,caso
132845,que
132846,todo
132847,pueda
132848,transparentarse
132849,todo
132850,pueda
132851,investigarse
132852,que
132853,no
132854,haya
132855,impunidad
132856,manifestó
132857,aseguró
132858,tener
132859,un
132860,plan
132861,para
132862,atender
132863,el
132864,problema
132865,de
132866,los
132867,desaparecidos
132868,y
132869,lo
132870,aplicará
132871,de
132872,inmediato
132873,cuando
132874,sea
132875,presidente
132876,de
132877,méxico
132878,y
132879,sostuvo
132880,que
132881,es
132882,posible
132883,que
132884,se
132885,haga
132886,justicia
132887,y
132888,que
132889,se
132890,termine
132891,con
132892,esas
132893,prácticas
132894,injustas
132895,terribles
132896,de
132897,la
132898,desaparición
132899,a
132900,la
132901,pregunta
132902,de
132903,los
132904,reporteros
132905,sobre
132906,qué
132907,implican
132908,los
132909,acuerdos
132910,de
132911,paz
132912,a
132913,los
132914,que
132915,hizo
132916,mención
132917,lópez
132918,obrador
132919,mencionó
132920,que
132921,a
132922,partir
132923,del
132924,primero
132925,de
132926,julio
132927,cuando
132928,gane
132929,así
132930,como
132931,convocará
132932,a
132933,la
132934,consulta
132935,para
132936,el
132937,caso
132938,del
132939,aeropuerto
132940,se
132941,convocará
132942,a
132943,la
132944,consulta
132945,para
132946,la
132947,paz
132948,en
132949,méxico
132950,detalló
132951,que
132952,del
132953,primero
132954,de
132955,julio
132956,al
132957,primero
132958,de
132959,diciembre
132960,invitará
132961,a
132962,tratar
132963,el
132964,tema
132965,de
132966,la
132967,paz
132968,a
132969,líderes
132970,religiosos
132971,defensores
132972,de
132973,derechos
132974,humanos
132975,del
132976,extranjero
132977,e
132978,invitará
132979,a
132980,todas
132981,las
132982,organizaciones
132983,sociales
132984,a
132985,especialistas
132986,de
132987,méxico
132988,para
132989,que
132990,juntos
132991,elaboren
132992,el
132993,plan
132994,de
132995,paz
132996,para
132997,el
132998,país
132999,lópez
133000,obrador
133001,dijo
133002,que
133003,en
133004,el
133005,periodo
133006,que
133007,sea
133008,presidente
133009,electo
133010,se
133011,elaborará
133012,el
133013,plan
133014,para
133015,conseguir
133016,la
133017,paz
133018,se
133019,llevará
133020,a
133021,cabo
133022,entre
133023,todos
133024,se
133025,hará
133026,una
133027,consulta
133028,se
133029,firmará
133030,y
133031,cuando
133032,llegue
133033,al
133034,gobierno
133035,se
133036,va
133037,a
133038,aplicar
133039,lamentó
133040,los
133041,asesinatos
133042,de
133043,los
133044,candidatos
133045,pero
133046,hay
133047,que
133048,salir
133049,a
133050,votar
133051,porque
133052,se
133053,necesita
133054,el
133055,cambio
133056,todo
133057,esto
133058,que
133059,sucede
133060,es
133061,por
133062,culpa
133063,del
133064,régimen
133065,corrupto
133066,del
133067,prian
133068,es
133069,el
133070,saldo
133071,de
133072,esta
133073,política
133074,inhumana
133075,corrupta
133076,que
133077,se
133078,ha
133079,aplicado
133080,desde
133081,los
133082,tiempos
133083,de
133084,salinas
133085,hasta
133086,la
133087,fecha
133088,comentó
133089,que
133090,le
133091,llama
133092,la
133093,atención
133094,que
133095,todavía
133096,quienes
133097,han
133098,impulsado
133099,esa
133100,política
133101,inhumana
133102,quieran
133103,mantener
133104,el
133105,régimen
133106,más
133107,tiempo
133108,a
133109,la
133110,pregunta
133111,de
133112,los
133113,reporteros
133114,sobre
133115,si
133116,para
133117,el
133118,primero
133119,de
133120,diciembre
133121,ya
133122,se
133123,sabría
133124,si
133125,se
133126,aplica
133127,la
133128,amnistía
133129,o
133130,no
133131,el
133132,candidato
133133,a
133134,la
133135,presidencia
133136,de
133137,méxico
133138,dio
133139,a
133140,conocer
133141,que
133142,sí
133143,para
133144,el
133145,primero
133146,de
133147,diciembre
133148,se
133149,tiene
133150,todo
133151,el
133152,programa
133153,integral
133154,de
133155,seguridad
133156,se
133157,atendería
133158,desde
133159,el
133160,primer
133161,día
